as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7819,1,1-999,715,137162,0.54
20260709,7819,2,"1,000-5,000",1636,2993537,11.84
20260709,7819,3,"5,001-10,000",198,1485113,5.87
20260709,7819,4,"10,001-15,000",49,622320,2.46
20260709,7819,5,"15,001-20,000",37,667343,2.64
20260709,7819,6,"20,001-30,000",26,660100,2.61
20260709,7819,7,"30,001-40,000",8,294000,1.16
20260709,7819,8,"40,001-50,000",10,449400,1.77
20260709,7819,9,"50,001-100,000",17,1216181,4.81
20260709,7819,10,"100,001-200,000",8,1280844,5.06
20260709,7819,11,"200,001-400,000",2,527000,2.08
20260709,7819,12,"400,001-600,000",0,0,0.0
20260709,7819,13,"600,001-800,000",0,0,0.0
20260709,7819,14,"800,001-1,000,000",1,934000,3.69
20260709,7819,15,"1,000,001以上",1,13996500,55.4
20260709,7819,16,合　計,2708,25263500,100.0
