as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1108,1,1-999,3662,495571,0.12
20260709,1108,2,"1,000-5,000",6459,14213080,3.51
20260709,1108,3,"5,001-10,000",1314,11010515,2.72
20260709,1108,4,"10,001-15,000",364,4706831,1.16
20260709,1108,5,"15,001-20,000",350,6611149,1.63
20260709,1108,6,"20,001-30,000",211,5586618,1.38
20260709,1108,7,"30,001-40,000",83,3055875,0.75
20260709,1108,8,"40,001-50,000",83,3889450,0.96
20260709,1108,9,"50,001-100,000",135,9668424,2.38
20260709,1108,10,"100,001-200,000",69,9623163,2.37
20260709,1108,11,"200,001-400,000",40,11136202,2.75
20260709,1108,12,"400,001-600,000",19,9389709,2.31
20260709,1108,13,"600,001-800,000",8,5700316,1.4
20260709,1108,14,"800,001-1,000,000",5,4783567,1.18
20260709,1108,15,"1,000,001以上",44,304867579,75.32
20260709,1108,16,合　計,12846,404738049,100.0
