as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2009,1,1-999,11985,2226608,0.61
20260709,2009,2,"1,000-5,000",31913,62282264,17.31
20260709,2009,3,"5,001-10,000",3416,27511580,7.65
20260709,2009,4,"10,001-15,000",794,10303139,2.86
20260709,2009,5,"15,001-20,000",534,10040054,2.79
20260709,2009,6,"20,001-30,000",364,9517448,2.64
20260709,2009,7,"30,001-40,000",147,5376549,1.49
20260709,2009,8,"40,001-50,000",102,4755287,1.32
20260709,2009,9,"50,001-100,000",132,9281847,2.58
20260709,2009,10,"100,001-200,000",49,7135274,1.98
20260709,2009,11,"200,001-400,000",26,7614821,2.11
20260709,2009,12,"400,001-600,000",5,2689549,0.74
20260709,2009,13,"600,001-800,000",2,1353480,0.37
20260709,2009,14,"800,001-1,000,000",1,824000,0.22
20260709,2009,15,"1,000,001以上",6,198710265,55.25
20260709,2009,16,合　計,49476,359622165,100.0
