as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8182,1,1-999,2367,412629,0.38
20260709,8182,2,"1,000-5,000",8376,14753144,13.78
20260709,8182,3,"5,001-10,000",636,5198694,4.85
20260709,8182,4,"10,001-15,000",148,1932777,1.8
20260709,8182,5,"15,001-20,000",120,2264152,2.11
20260709,8182,6,"20,001-30,000",75,1944677,1.81
20260709,8182,7,"30,001-40,000",31,1103335,1.03
20260709,8182,8,"40,001-50,000",20,903219,0.84
20260709,8182,9,"50,001-100,000",25,1829221,1.7
20260709,8182,10,"100,001-200,000",20,2934796,2.74
20260709,8182,11,"200,001-400,000",7,1955000,1.82
20260709,8182,12,"400,001-600,000",3,1542000,1.44
20260709,8182,13,"600,001-800,000",1,713746,0.66
20260709,8182,14,"800,001-1,000,000",0,0,0.0
20260709,8182,15,"1,000,001以上",8,69553825,64.97
20260709,8182,16,合　計,11837,107041215,100.0
