as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4560,1,1-999,1496,28301,0.04
20260709,4560,2,"1,000-5,000",706,1365485,2.0
20260709,4560,3,"5,001-10,000",110,884143,1.29
20260709,4560,4,"10,001-15,000",25,320000,0.46
20260709,4560,5,"15,001-20,000",19,353000,0.51
20260709,4560,6,"20,001-30,000",17,440000,0.64
20260709,4560,7,"30,001-40,000",7,254000,0.37
20260709,4560,8,"40,001-50,000",11,516157,0.75
20260709,4560,9,"50,001-100,000",16,1129000,1.65
20260709,4560,10,"100,001-200,000",12,1709232,2.5
20260709,4560,11,"200,001-400,000",8,2390922,3.51
20260709,4560,12,"400,001-600,000",2,1037000,1.52
20260709,4560,13,"600,001-800,000",1,735000,1.07
20260709,4560,14,"800,001-1,000,000",0,0,0.0
20260709,4560,15,"1,000,001以上",9,56935000,83.6
20260709,4560,16,合　計,2439,68097240,100.0
