as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7714,1,1-999,926,103929,0.49
20260709,7714,2,"1,000-5,000",1121,1960334,9.33
20260709,7714,3,"5,001-10,000",78,630038,3.0
20260709,7714,4,"10,001-15,000",29,391600,1.86
20260709,7714,5,"15,001-20,000",19,358000,1.7
20260709,7714,6,"20,001-30,000",13,331200,1.57
20260709,7714,7,"30,001-40,000",12,432600,2.06
20260709,7714,8,"40,001-50,000",9,408445,1.94
20260709,7714,9,"50,001-100,000",10,722936,3.44
20260709,7714,10,"100,001-200,000",9,1169001,5.56
20260709,7714,11,"200,001-400,000",2,491250,2.33
20260709,7714,12,"400,001-600,000",3,1636516,7.79
20260709,7714,13,"600,001-800,000",3,2292880,10.91
20260709,7714,14,"800,001-1,000,000",0,0,0.0
20260709,7714,15,"1,000,001以上",2,10071271,47.95
20260709,7714,16,合　計,2236,21000000,100.0
