as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9935,1,1-999,52436,539395,0.3
20260709,9935,2,"1,000-5,000",3433,7059309,3.96
20260709,9935,3,"5,001-10,000",752,5598201,3.14
20260709,9935,4,"10,001-15,000",320,3869936,2.17
20260709,9935,5,"15,001-20,000",159,2823961,1.58
20260709,9935,6,"20,001-30,000",203,4983570,2.8
20260709,9935,7,"30,001-40,000",100,3473366,1.95
20260709,9935,8,"40,001-50,000",75,3313439,1.86
20260709,9935,9,"50,001-100,000",160,11314179,6.36
20260709,9935,10,"100,001-200,000",78,10594878,5.95
20260709,9935,11,"200,001-400,000",51,13986677,7.86
20260709,9935,12,"400,001-600,000",19,9043377,5.08
20260709,9935,13,"600,001-800,000",13,8898081,5.0
20260709,9935,14,"800,001-1,000,000",5,4240565,2.38
20260709,9935,15,"1,000,001以上",34,88099992,49.53
20260709,9935,16,合　計,57838,177838926,100.0
