as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6598,1,1-999,31791,154418,0.15
20260709,6598,2,"1,000-5,000",3990,7869272,7.65
20260709,6598,3,"5,001-10,000",543,4205636,4.09
20260709,6598,4,"10,001-15,000",219,2727466,2.65
20260709,6598,5,"15,001-20,000",109,1972558,1.91
20260709,6598,6,"20,001-30,000",143,3565342,3.46
20260709,6598,7,"30,001-40,000",77,2716293,2.64
20260709,6598,8,"40,001-50,000",44,2022790,1.96
20260709,6598,9,"50,001-100,000",83,5670732,5.51
20260709,6598,10,"100,001-200,000",54,7920645,7.7
20260709,6598,11,"200,001-400,000",36,10462183,10.17
20260709,6598,12,"400,001-600,000",14,6678230,6.49
20260709,6598,13,"600,001-800,000",4,3035805,2.95
20260709,6598,14,"800,001-1,000,000",3,2706765,2.63
20260709,6598,15,"1,000,001以上",14,41110926,39.98
20260709,6598,16,合　計,37124,102819061,100.0
