as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3563,1,1-999,30736,2362890,3.69
20260709,3563,2,"1,000-5,000",6462,10819502,16.91
20260709,3563,3,"5,001-10,000",415,3015168,4.71
20260709,3563,4,"10,001-15,000",148,1833510,2.86
20260709,3563,5,"15,001-20,000",63,1115652,1.74
20260709,3563,6,"20,001-30,000",68,1706569,2.66
20260709,3563,7,"30,001-40,000",26,911135,1.42
20260709,3563,8,"40,001-50,000",12,531443,0.83
20260709,3563,9,"50,001-100,000",38,2715890,4.24
20260709,3563,10,"100,001-200,000",21,2996872,4.68
20260709,3563,11,"200,001-400,000",12,3327603,5.2
20260709,3563,12,"400,001-600,000",11,5182352,8.1
20260709,3563,13,"600,001-800,000",2,1355700,2.11
20260709,3563,14,"800,001-1,000,000",3,2525293,3.94
20260709,3563,15,"1,000,001以上",7,23561279,36.83
20260709,3563,16,合　計,38024,63960858,100.0
