as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2395,1,1-999,20852.0,3103766,0.35
20260709,2395,2,"1,000-5,000",9670.0,16954109,1.95
20260709,2395,3,"5,001-10,000",961.0,7225559,0.83
20260709,2395,4,"10,001-15,000",343.0,4281272,0.49
20260709,2395,5,"15,001-20,000",207.0,3650710,0.42
20260709,2395,6,"20,001-30,000",204.0,5167117,0.59
20260709,2395,7,"30,001-40,000",122.0,4250634,0.48
20260709,2395,8,"40,001-50,000",78.0,3517417,0.4
20260709,2395,9,"50,001-100,000",219.0,15605271,1.79
20260709,2395,10,"100,001-200,000",187.0,27459959,3.15
20260709,2395,11,"200,001-400,000",124.0,34676357,3.99
20260709,2395,12,"400,001-600,000",70.0,34174855,3.93
20260709,2395,13,"600,001-800,000",21.0,14337398,1.64
20260709,2395,14,"800,001-1,000,000",19.0,17264945,1.98
20260709,2395,15,"1,000,001以上",94.0,677378639,77.94
20260709,2395,16,差異數調整（說明4）,,-2000,-0.0
20260709,2395,17,合　計,33171.0,869046008,100.0
