as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6548,1,1-999,7515,1514318,0.15
20260709,6548,2,"1,000-5,000",19506,35993983,3.78
20260709,6548,3,"5,001-10,000",1745,14089496,1.48
20260709,6548,4,"10,001-15,000",563,7258150,0.76
20260709,6548,5,"15,001-20,000",312,5788648,0.6
20260709,6548,6,"20,001-30,000",260,6760446,0.71
20260709,6548,7,"30,001-40,000",129,4679265,0.49
20260709,6548,8,"40,001-50,000",104,4856987,0.51
20260709,6548,9,"50,001-100,000",146,10589941,1.11
20260709,6548,10,"100,001-200,000",62,8991638,0.94
20260709,6548,11,"200,001-400,000",49,14398317,1.51
20260709,6548,12,"400,001-600,000",20,10154428,1.06
20260709,6548,13,"600,001-800,000",8,5417000,0.56
20260709,6548,14,"800,001-1,000,000",8,7288486,0.76
20260709,6548,15,"1,000,001以上",60,812683597,85.5
20260709,6548,16,合　計,30487,950464700,100.0
