as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6585,1,1-999,1374,175314,0.24
20260709,6585,2,"1,000-5,000",2360,4412304,6.1
20260709,6585,3,"5,001-10,000",253,1963148,2.71
20260709,6585,4,"10,001-15,000",68,862111,1.19
20260709,6585,5,"15,001-20,000",42,770908,1.06
20260709,6585,6,"20,001-30,000",39,1005172,1.39
20260709,6585,7,"30,001-40,000",21,754166,1.04
20260709,6585,8,"40,001-50,000",7,341000,0.47
20260709,6585,9,"50,001-100,000",17,1277887,1.76
20260709,6585,10,"100,001-200,000",12,1594709,2.2
20260709,6585,11,"200,001-400,000",6,1972961,2.73
20260709,6585,12,"400,001-600,000",0,0,0.0
20260709,6585,13,"600,001-800,000",3,2014706,2.78
20260709,6585,14,"800,001-1,000,000",3,2601917,3.6
20260709,6585,15,"1,000,001以上",5,52505900,72.67
20260709,6585,16,合　計,4210,72252203,100.0
