as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2399,1,1-999,28220,1042580,0.58
20260709,2399,2,"1,000-5,000",22457,43794662,24.58
20260709,2399,3,"5,001-10,000",2359,19740012,11.08
20260709,2399,4,"10,001-15,000",515,6748257,3.78
20260709,2399,5,"15,001-20,000",412,7817412,4.38
20260709,2399,6,"20,001-30,000",263,6917978,3.88
20260709,2399,7,"30,001-40,000",121,4424100,2.48
20260709,2399,8,"40,001-50,000",96,4581558,2.57
20260709,2399,9,"50,001-100,000",122,8871009,4.98
20260709,2399,10,"100,001-200,000",50,7004966,3.93
20260709,2399,11,"200,001-400,000",23,6842213,3.84
20260709,2399,12,"400,001-600,000",7,3607670,2.02
20260709,2399,13,"600,001-800,000",8,5459618,3.06
20260709,2399,14,"800,001-1,000,000",6,5296162,2.97
20260709,2399,15,"1,000,001以上",18,45951803,25.8
20260709,2399,16,合　計,54677,178100000,100.0
