as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5871,1,1-999,43380,10324838,0.6
20260709,5871,2,"1,000-5,000",52607,106391531,6.21
20260709,5871,3,"5,001-10,000",9549,66049767,3.85
20260709,5871,4,"10,001-15,000",3518,42211610,2.46
20260709,5871,5,"15,001-20,000",1557,27121093,1.58
20260709,5871,6,"20,001-30,000",1641,39888211,2.33
20260709,5871,7,"30,001-40,000",799,27668541,1.61
20260709,5871,8,"40,001-50,000",475,21420457,1.25
20260709,5871,9,"50,001-100,000",873,60352146,3.52
20260709,5871,10,"100,001-200,000",407,56119791,3.27
20260709,5871,11,"200,001-400,000",241,67705552,3.95
20260709,5871,12,"400,001-600,000",82,40395513,2.36
20260709,5871,13,"600,001-800,000",49,34291457,2.0
20260709,5871,14,"800,001-1,000,000",29,26232151,1.53
20260709,5871,15,"1,000,001以上",199,1085248503,63.41
20260709,5871,16,合　計,115406,1711421161,100.0
