as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9943,1,1-999,8013,1384124,1.1
20260709,9943,2,"1,000-5,000",6356,12966156,10.35
20260709,9943,3,"5,001-10,000",790,5888475,4.7
20260709,9943,4,"10,001-15,000",246,3074249,2.45
20260709,9943,5,"15,001-20,000",135,2423523,1.93
20260709,9943,6,"20,001-30,000",103,2587380,2.06
20260709,9943,7,"30,001-40,000",48,1667837,1.33
20260709,9943,8,"40,001-50,000",22,1010139,0.8
20260709,9943,9,"50,001-100,000",29,1939522,1.54
20260709,9943,10,"100,001-200,000",13,1712255,1.36
20260709,9943,11,"200,001-400,000",6,1519740,1.21
20260709,9943,12,"400,001-600,000",1,567000,0.45
20260709,9943,13,"600,001-800,000",2,1459960,1.16
20260709,9943,14,"800,001-1,000,000",0,0,0.0
20260709,9943,15,"1,000,001以上",10,86971150,69.48
20260709,9943,16,合　計,15774,125171510,100.0
