as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6182,1,1-999,92970,9159571,1.44
20260709,6182,2,"1,000-5,000",77338,134612129,21.28
20260709,6182,3,"5,001-10,000",7028,51673228,8.16
20260709,6182,4,"10,001-15,000",2245,27087228,4.28
20260709,6182,5,"15,001-20,000",1008,18151567,2.86
20260709,6182,6,"20,001-30,000",908,22232095,3.51
20260709,6182,7,"30,001-40,000",363,12568602,1.98
20260709,6182,8,"40,001-50,000",249,11343157,1.79
20260709,6182,9,"50,001-100,000",403,27674742,4.37
20260709,6182,10,"100,001-200,000",187,24624920,3.89
20260709,6182,11,"200,001-400,000",68,20048375,3.16
20260709,6182,12,"400,001-600,000",28,14459631,2.28
20260709,6182,13,"600,001-800,000",10,6679397,1.05
20260709,6182,14,"800,001-1,000,000",13,11672442,1.84
20260709,6182,15,"1,000,001以上",69,240517938,38.02
20260709,6182,16,合　計,182887,632505022,100.0
