as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6144,1,1-999,645,81358,0.21
20260709,6144,2,"1,000-5,000",696,1321256,3.45
20260709,6144,3,"5,001-10,000",89,676822,1.76
20260709,6144,4,"10,001-15,000",26,340798,0.89
20260709,6144,5,"15,001-20,000",16,293940,0.76
20260709,6144,6,"20,001-30,000",12,326501,0.85
20260709,6144,7,"30,001-40,000",4,139000,0.36
20260709,6144,8,"40,001-50,000",4,172746,0.45
20260709,6144,9,"50,001-100,000",3,225505,0.58
20260709,6144,10,"100,001-200,000",1,169133,0.44
20260709,6144,11,"200,001-400,000",1,250000,0.65
20260709,6144,12,"400,001-600,000",0,0,0.0
20260709,6144,13,"600,001-800,000",0,0,0.0
20260709,6144,14,"800,001-1,000,000",0,0,0.0
20260709,6144,15,"1,000,001以上",3,34276642,89.55
20260709,6144,16,合　計,1500,38273701,100.0
