as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6805,1,1-999,24977,2072860,3.02
20260709,6805,2,"1,000-5,000",3651,6077549,8.86
20260709,6805,3,"5,001-10,000",233,1762002,2.57
20260709,6805,4,"10,001-15,000",84,1068624,1.55
20260709,6805,5,"15,001-20,000",43,753651,1.09
20260709,6805,6,"20,001-30,000",40,1022447,1.49
20260709,6805,7,"30,001-40,000",27,942147,1.37
20260709,6805,8,"40,001-50,000",15,670229,0.97
20260709,6805,9,"50,001-100,000",39,2718990,3.96
20260709,6805,10,"100,001-200,000",40,5860923,8.54
20260709,6805,11,"200,001-400,000",17,4922334,7.18
20260709,6805,12,"400,001-600,000",10,5077792,7.4
20260709,6805,13,"600,001-800,000",4,2865967,4.18
20260709,6805,14,"800,001-1,000,000",2,1735522,2.53
20260709,6805,15,"1,000,001以上",10,31002859,45.22
20260709,6805,16,合　計,29192,68553896,100.0
