as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7757,1,1-999,1250,156273,0.64
20260709,7757,2,"1,000-5,000",1187,2121571,8.8
20260709,7757,3,"5,001-10,000",128,991430,4.11
20260709,7757,4,"10,001-15,000",34,429716,1.78
20260709,7757,5,"15,001-20,000",23,421500,1.74
20260709,7757,6,"20,001-30,000",15,366500,1.52
20260709,7757,7,"30,001-40,000",6,207600,0.86
20260709,7757,8,"40,001-50,000",4,186000,0.77
20260709,7757,9,"50,001-100,000",9,597200,2.47
20260709,7757,10,"100,001-200,000",11,1638290,6.79
20260709,7757,11,"200,001-400,000",9,3024000,12.54
20260709,7757,12,"400,001-600,000",3,1618000,6.71
20260709,7757,13,"600,001-800,000",0,0,0.0
20260709,7757,14,"800,001-1,000,000",2,1864000,7.73
20260709,7757,15,"1,000,001以上",4,10477920,43.47
20260709,7757,16,合　計,2685,24100000,100.0
