as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3709,1,1-999,2430,506429,0.4
20260709,3709,2,"1,000-5,000",3824,7431792,5.91
20260709,3709,3,"5,001-10,000",487,3892508,3.09
20260709,3709,4,"10,001-15,000",165,2099377,1.67
20260709,3709,5,"15,001-20,000",104,1892938,1.5
20260709,3709,6,"20,001-30,000",107,2769831,2.2
20260709,3709,7,"30,001-40,000",48,1737441,1.38
20260709,3709,8,"40,001-50,000",31,1431064,1.13
20260709,3709,9,"50,001-100,000",48,3746792,2.98
20260709,3709,10,"100,001-200,000",24,3376709,2.68
20260709,3709,11,"200,001-400,000",18,5026621,4.0
20260709,3709,12,"400,001-600,000",7,3326010,2.64
20260709,3709,13,"600,001-800,000",5,3484036,2.77
20260709,3709,14,"800,001-1,000,000",1,929000,0.73
20260709,3709,15,"1,000,001以上",8,83918902,66.83
20260709,3709,16,合　計,7307,125569450,100.0
