as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,6534,1,1-999,592,101483,0.09
20251121,6534,2,"1,000-5,000",905,1985364,1.93
20251121,6534,3,"5,001-10,000",195,1459111,1.41
20251121,6534,4,"10,001-15,000",89,1114368,1.08
20251121,6534,5,"15,001-20,000",43,757938,0.73
20251121,6534,6,"20,001-30,000",56,1379904,1.34
20251121,6534,7,"30,001-40,000",36,1256186,1.22
20251121,6534,8,"40,001-50,000",28,1289711,1.25
20251121,6534,9,"50,001-100,000",37,2648094,2.57
20251121,6534,10,"100,001-200,000",28,4082095,3.97
20251121,6534,11,"200,001-400,000",12,3147174,3.06
20251121,6534,12,"400,001-600,000",7,3674047,3.57
20251121,6534,13,"600,001-800,000",1,660000,0.64
20251121,6534,14,"800,001-1,000,000",2,1799514,1.75
20251121,6534,15,"1,000,001以上",20,77445011,75.33
20251121,6534,16,合　計,2051,102800000,100.0
20251128,6534,1,1-999,588,101490,0.09
20251128,6534,2,"1,000-5,000",936,2055179,1.99
20251128,6534,3,"5,001-10,000",201,1509316,1.46
20251128,6534,4,"10,001-15,000",90,1136508,1.1
20251128,6534,5,"15,001-20,000",45,794298,0.77
20251128,6534,6,"20,001-30,000",57,1414904,1.37
20251128,6534,7,"30,001-40,000",32,1125645,1.09
20251128,6534,8,"40,001-50,000",30,1384252,1.34
20251128,6534,9,"50,001-100,000",40,2879094,2.8
20251128,6534,10,"100,001-200,000",26,3785568,3.68
20251128,6534,11,"200,001-400,000",13,3447174,3.35
20251128,6534,12,"400,001-600,000",8,4273047,4.15
20251128,6534,13,"600,001-800,000",2,1460000,1.42
20251128,6534,14,"800,001-1,000,000",3,2721888,2.64
20251128,6534,15,"1,000,001以上",19,74711637,72.67
20251128,6534,16,合　計,2090,102800000,100.0
20251205,6534,1,1-999,592,101294,0.09
20251205,6534,2,"1,000-5,000",922,2022663,1.96
20251205,6534,3,"5,001-10,000",196,1473864,1.43
20251205,6534,4,"10,001-15,000",82,1032368,1.0
20251205,6534,5,"15,001-20,000",48,845438,0.82
20251205,6534,6,"20,001-30,000",58,1447904,1.4
20251205,6534,7,"30,001-40,000",32,1118645,1.08
20251205,6534,8,"40,001-50,000",29,1337252,1.3
20251205,6534,9,"50,001-100,000",41,2946094,2.86
20251205,6534,10,"100,001-200,000",26,3760738,3.65
20251205,6534,11,"200,001-400,000",13,3447174,3.35
20251205,6534,12,"400,001-600,000",7,3685047,3.58
20251205,6534,13,"600,001-800,000",3,2076000,2.01
20251205,6534,14,"800,001-1,000,000",2,1799514,1.75
20251205,6534,15,"1,000,001以上",19,75706005,73.64
20251205,6534,16,合　計,2070,102800000,100.0
20251212,6534,1,1-999,594,100987,0.09
20251212,6534,2,"1,000-5,000",925,2032679,1.97
20251212,6534,3,"5,001-10,000",189,1422574,1.38
20251212,6534,4,"10,001-15,000",83,1044687,1.01
20251212,6534,5,"15,001-20,000",48,845438,0.82
20251212,6534,6,"20,001-30,000",58,1452154,1.41
20251212,6534,7,"30,001-40,000",31,1087395,1.05
20251212,6534,8,"40,001-50,000",28,1280252,1.24
20251212,6534,9,"50,001-100,000",42,2970094,2.88
20251212,6534,10,"100,001-200,000",26,3735000,3.63
20251212,6534,11,"200,001-400,000",13,3427174,3.33
20251212,6534,12,"400,001-600,000",7,3666047,3.56
20251212,6534,13,"600,001-800,000",3,2205000,2.14
20251212,6534,14,"800,001-1,000,000",2,1799514,1.75
20251212,6534,15,"1,000,001以上",19,75731005,73.66
20251212,6534,16,合　計,2068,102800000,100.0
20251219,6534,1,1-999,588,100250,0.09
20251219,6534,2,"1,000-5,000",945,2051620,1.99
20251219,6534,3,"5,001-10,000",194,1453594,1.41
20251219,6534,4,"10,001-15,000",85,1072338,1.04
20251219,6534,5,"15,001-20,000",46,812438,0.79
20251219,6534,6,"20,001-30,000",57,1439904,1.4
20251219,6534,7,"30,001-40,000",34,1192645,1.16
20251219,6534,8,"40,001-50,000",27,1233252,1.19
20251219,6534,9,"50,001-100,000",42,3002094,2.92
20251219,6534,10,"100,001-200,000",26,3697125,3.59
20251219,6534,11,"200,001-400,000",13,3406174,3.31
20251219,6534,12,"400,001-600,000",7,3663047,3.56
20251219,6534,13,"600,001-800,000",3,2209000,2.14
20251219,6534,14,"800,001-1,000,000",2,1727514,1.68
20251219,6534,15,"1,000,001以上",19,75739005,73.67
20251219,6534,16,合　計,2088,102800000,100.0
20251226,6534,1,1-999,588,101431,0.09
20251226,6534,2,"1,000-5,000",938,2041120,1.98
20251226,6534,3,"5,001-10,000",193,1443195,1.4
20251226,6534,4,"10,001-15,000",86,1082056,1.05
20251226,6534,5,"15,001-20,000",46,810438,0.78
20251226,6534,6,"20,001-30,000",56,1408904,1.37
20251226,6534,7,"30,001-40,000",34,1186645,1.15
20251226,6534,8,"40,001-50,000",27,1233252,1.19
20251226,6534,9,"50,001-100,000",43,3101094,3.01
20251226,6534,10,"100,001-200,000",26,3695125,3.59
20251226,6534,11,"200,001-400,000",13,3400174,3.3
20251226,6534,12,"400,001-600,000",7,3663047,3.56
20251226,6534,13,"600,001-800,000",4,2995381,2.91
20251226,6534,14,"800,001-1,000,000",1,901133,0.87
20251226,6534,15,"1,000,001以上",19,75737005,73.67
20251226,6534,16,合　計,2081,102800000,100.0
20260102,6534,1,1-999,582,101289,0.09
20260102,6534,2,"1,000-5,000",936,2042021,1.98
20260102,6534,3,"5,001-10,000",193,1445724,1.4
20260102,6534,4,"10,001-15,000",84,1058737,1.02
20260102,6534,5,"15,001-20,000",47,825638,0.8
20260102,6534,6,"20,001-30,000",55,1384704,1.34
