as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4741,1,1-999,9859,188553,0.54
20260709,4741,2,"1,000-5,000",1942,3793137,10.89
20260709,4741,3,"5,001-10,000",261,1985647,5.7
20260709,4741,4,"10,001-15,000",90,1136296,3.26
20260709,4741,5,"15,001-20,000",51,918156,2.63
20260709,4741,6,"20,001-30,000",33,842751,2.42
20260709,4741,7,"30,001-40,000",18,623253,1.79
20260709,4741,8,"40,001-50,000",16,715234,2.05
20260709,4741,9,"50,001-100,000",38,2623342,7.53
20260709,4741,10,"100,001-200,000",19,2715565,7.8
20260709,4741,11,"200,001-400,000",11,3286960,9.44
20260709,4741,12,"400,001-600,000",3,1389744,3.99
20260709,4741,13,"600,001-800,000",1,642673,1.84
20260709,4741,14,"800,001-1,000,000",0,0,0.0
20260709,4741,15,"1,000,001以上",5,13950768,40.07
20260709,4741,16,合　計,12347,34812079,100.0
