as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7402,1,1-999,15216.0,422385,1.19
20260709,7402,2,"1,000-5,000",4174.0,7194732,20.39
20260709,7402,3,"5,001-10,000",310.0,2515310,7.12
20260709,7402,4,"10,001-15,000",72.0,923216,2.61
20260709,7402,5,"15,001-20,000",36.0,661562,1.87
20260709,7402,6,"20,001-30,000",50.0,1307041,3.7
20260709,7402,7,"30,001-40,000",24.0,881149,2.49
20260709,7402,8,"40,001-50,000",15.0,702914,1.99
20260709,7402,9,"50,001-100,000",29.0,2179138,6.17
20260709,7402,10,"100,001-200,000",17.0,2467028,6.99
20260709,7402,11,"200,001-400,000",11.0,2690406,7.62
20260709,7402,12,"400,001-600,000",5.0,2355121,6.67
20260709,7402,13,"600,001-800,000",2.0,1470894,4.16
20260709,7402,14,"800,001-1,000,000",0.0,0,0.0
20260709,7402,15,"1,000,001以上",4.0,9512750,26.96
20260709,7402,16,差異數調整（說明4）,,-3000,-0.0
20260709,7402,17,合　計,19965.0,35280646,100.0
