as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7795,1,1-999,12372,988986,1.25
20260709,7795,2,"1,000-5,000",2366,3697393,4.69
20260709,7795,3,"5,001-10,000",170,1276935,1.61
20260709,7795,4,"10,001-15,000",60,768182,0.97
20260709,7795,5,"15,001-20,000",45,807810,1.02
20260709,7795,6,"20,001-30,000",28,669764,0.84
20260709,7795,7,"30,001-40,000",24,836543,1.06
20260709,7795,8,"40,001-50,000",22,985201,1.24
20260709,7795,9,"50,001-100,000",35,2456957,3.11
20260709,7795,10,"100,001-200,000",15,2199695,2.79
20260709,7795,11,"200,001-400,000",11,2785715,3.53
20260709,7795,12,"400,001-600,000",4,2039150,2.58
20260709,7795,13,"600,001-800,000",5,3269854,4.14
20260709,7795,14,"800,001-1,000,000",4,3578832,4.54
20260709,7795,15,"1,000,001以上",4,52467483,66.55
20260709,7795,16,合　計,15165,78828500,100.0
