as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8227,1,1-999,22589,777396,1.96
20260709,8227,2,"1,000-5,000",6857,11758699,29.73
20260709,8227,3,"5,001-10,000",540,4037048,10.2
20260709,8227,4,"10,001-15,000",139,1729651,4.37
20260709,8227,5,"15,001-20,000",85,1539666,3.89
20260709,8227,6,"20,001-30,000",64,1574329,3.98
20260709,8227,7,"30,001-40,000",27,936651,2.36
20260709,8227,8,"40,001-50,000",24,1105482,2.79
20260709,8227,9,"50,001-100,000",24,1655267,4.18
20260709,8227,10,"100,001-200,000",13,1882097,4.75
20260709,8227,11,"200,001-400,000",5,1407464,3.55
20260709,8227,12,"400,001-600,000",1,537000,1.35
20260709,8227,13,"600,001-800,000",1,657356,1.66
20260709,8227,14,"800,001-1,000,000",3,2736655,6.92
20260709,8227,15,"1,000,001以上",3,7208239,18.22
20260709,8227,16,合　計,30375,39543000,100.0
