as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1109,1,1-999,4767,1069640,0.31
20260709,1109,2,"1,000-5,000",5185,11180149,3.27
20260709,1109,3,"5,001-10,000",970,7916914,2.32
20260709,1109,4,"10,001-15,000",302,3941430,1.15
20260709,1109,5,"15,001-20,000",220,4060366,1.19
20260709,1109,6,"20,001-30,000",196,5013284,1.46
20260709,1109,7,"30,001-40,000",66,2461122,0.72
20260709,1109,8,"40,001-50,000",66,3031404,0.88
20260709,1109,9,"50,001-100,000",130,9334566,2.73
20260709,1109,10,"100,001-200,000",67,9554350,2.8
20260709,1109,11,"200,001-400,000",45,12887769,3.77
20260709,1109,12,"400,001-600,000",17,8368885,2.45
20260709,1109,13,"600,001-800,000",9,6366785,1.86
20260709,1109,14,"800,001-1,000,000",8,7444657,2.18
20260709,1109,15,"1,000,001以上",36,248527547,72.84
20260709,1109,16,合　計,12084,341158868,100.0
