as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,4527,1,1-999,1332,202530,0.26
20251121,4527,2,"1,000-5,000",2614,5177176,6.79
20251121,4527,3,"5,001-10,000",387,2989501,3.92
20251121,4527,4,"10,001-15,000",109,1399504,1.83
20251121,4527,5,"15,001-20,000",60,1095309,1.43
20251121,4527,6,"20,001-30,000",51,1294833,1.7
20251121,4527,7,"30,001-40,000",39,1431828,1.88
20251121,4527,8,"40,001-50,000",15,682547,0.89
20251121,4527,9,"50,001-100,000",53,3781107,4.96
20251121,4527,10,"100,001-200,000",28,3677335,4.82
20251121,4527,11,"200,001-400,000",18,5812221,7.63
20251121,4527,12,"400,001-600,000",2,991592,1.3
20251121,4527,13,"600,001-800,000",2,1425124,1.87
20251121,4527,14,"800,001-1,000,000",1,899263,1.18
20251121,4527,15,"1,000,001以上",17,45292500,59.47
20251121,4527,16,合　計,4728,76152370,100.0
20251128,4527,1,1-999,1342,201354,0.26
20251128,4527,2,"1,000-5,000",2612,5173852,6.79
20251128,4527,3,"5,001-10,000",386,2981501,3.91
20251128,4527,4,"10,001-15,000",109,1398004,1.83
20251128,4527,5,"15,001-20,000",63,1152309,1.51
20251128,4527,6,"20,001-30,000",48,1222833,1.6
20251128,4527,7,"30,001-40,000",39,1430828,1.87
20251128,4527,8,"40,001-50,000",14,635547,0.83
20251128,4527,9,"50,001-100,000",54,3831107,5.03
20251128,4527,10,"100,001-200,000",28,3678335,4.83
20251128,4527,11,"200,001-400,000",18,5838221,7.66
20251128,4527,12,"400,001-600,000",2,991592,1.3
20251128,4527,13,"600,001-800,000",2,1425124,1.87
20251128,4527,14,"800,001-1,000,000",1,899263,1.18
20251128,4527,15,"1,000,001以上",17,45292500,59.47
20251128,4527,16,合　計,4735,76152370,100.0
20251205,4527,1,1-999,1339,200422,0.26
20251205,4527,2,"1,000-5,000",2607,5168587,6.78
20251205,4527,3,"5,001-10,000",385,2975009,3.9
20251205,4527,4,"10,001-15,000",109,1400004,1.83
20251205,4527,5,"15,001-20,000",62,1132309,1.48
20251205,4527,6,"20,001-30,000",50,1267833,1.66
20251205,4527,7,"30,001-40,000",38,1390828,1.82
20251205,4527,8,"40,001-50,000",15,685547,0.9
20251205,4527,9,"50,001-100,000",53,3800107,4.99
20251205,4527,10,"100,001-200,000",28,3672024,4.82
20251205,4527,11,"200,001-400,000",17,5440221,7.14
20251205,4527,12,"400,001-600,000",3,1402592,1.84
20251205,4527,13,"600,001-800,000",2,1425124,1.87
20251205,4527,14,"800,001-1,000,000",1,899263,1.18
