as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8171,1,1-999,38974,287934,0.25
20260709,8171,2,"1,000-5,000",4433,9192335,8.14
20260709,8171,3,"5,001-10,000",666,5216588,4.62
20260709,8171,4,"10,001-15,000",250,3142579,2.78
20260709,8171,5,"15,001-20,000",134,2481443,2.19
20260709,8171,6,"20,001-30,000",152,3951553,3.5
20260709,8171,7,"30,001-40,000",65,2314988,2.05
20260709,8171,8,"40,001-50,000",49,2257950,2.0
20260709,8171,9,"50,001-100,000",70,4913536,4.35
20260709,8171,10,"100,001-200,000",31,4306388,3.81
20260709,8171,11,"200,001-400,000",21,5903715,5.23
20260709,8171,12,"400,001-600,000",6,3131405,2.77
20260709,8171,13,"600,001-800,000",6,4115483,3.64
20260709,8171,14,"800,001-1,000,000",3,2702403,2.39
20260709,8171,15,"1,000,001以上",12,58935026,52.22
20260709,8171,16,合　計,44872,112853326,100.0
