as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8086,1,1-999,47598,1784324,0.9
20260709,8086,2,"1,000-5,000",20038,35346992,17.98
20260709,8086,3,"5,001-10,000",1559,11983007,6.09
20260709,8086,4,"10,001-15,000",417,5335980,2.71
20260709,8086,5,"15,001-20,000",206,3821918,1.94
20260709,8086,6,"20,001-30,000",208,5318778,2.7
20260709,8086,7,"30,001-40,000",80,2884817,1.46
20260709,8086,8,"40,001-50,000",54,2473155,1.25
20260709,8086,9,"50,001-100,000",99,6968191,3.54
20260709,8086,10,"100,001-200,000",54,7557407,3.84
20260709,8086,11,"200,001-400,000",23,6251900,3.18
20260709,8086,12,"400,001-600,000",18,8256274,4.2
20260709,8086,13,"600,001-800,000",4,2558232,1.3
20260709,8086,14,"800,001-1,000,000",3,2879000,1.46
20260709,8086,15,"1,000,001以上",17,93096148,47.37
20260709,8086,16,合　計,70378,196516123,100.0
