as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3532,1,1-999,9405,1456912,0.37
20260709,3532,2,"1,000-5,000",6962,11167252,2.87
20260709,3532,3,"5,001-10,000",417,3274604,0.84
20260709,3532,4,"10,001-15,000",129,1633077,0.42
20260709,3532,5,"15,001-20,000",63,1173965,0.3
20260709,3532,6,"20,001-30,000",52,1266965,0.32
20260709,3532,7,"30,001-40,000",33,1190543,0.3
20260709,3532,8,"40,001-50,000",21,958046,0.24
20260709,3532,9,"50,001-100,000",38,2643648,0.68
20260709,3532,10,"100,001-200,000",25,3601076,0.92
20260709,3532,11,"200,001-400,000",23,6567802,1.69
20260709,3532,12,"400,001-600,000",9,4658200,1.2
20260709,3532,13,"600,001-800,000",3,2080620,0.53
20260709,3532,14,"800,001-1,000,000",5,4607813,1.18
20260709,3532,15,"1,000,001以上",14,341567777,88.06
20260709,3532,16,合　計,17199,387848300,100.0
