as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6196,1,1-999,18532,2417924,1.09
20260709,6196,2,"1,000-5,000",11528,18443904,8.37
20260709,6196,3,"5,001-10,000",683,5347134,2.42
20260709,6196,4,"10,001-15,000",218,2818025,1.27
20260709,6196,5,"15,001-20,000",104,1914363,0.86
20260709,6196,6,"20,001-30,000",108,2758576,1.25
20260709,6196,7,"30,001-40,000",63,2210175,1.0
20260709,6196,8,"40,001-50,000",36,1659342,0.75
20260709,6196,9,"50,001-100,000",89,6497582,2.94
20260709,6196,10,"100,001-200,000",56,7731129,3.5
20260709,6196,11,"200,001-400,000",35,9961529,4.52
20260709,6196,12,"400,001-600,000",7,3252956,1.47
20260709,6196,13,"600,001-800,000",8,5479619,2.48
20260709,6196,14,"800,001-1,000,000",4,3723510,1.68
20260709,6196,15,"1,000,001以上",25,146113761,66.31
20260709,6196,16,合　計,31496,220329529,100.0
