as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3540,1,1-999,47451,644454,0.88
20260709,3540,2,"1,000-5,000",8980,17939080,24.75
20260709,3540,3,"5,001-10,000",1230,9165652,12.64
20260709,3540,4,"10,001-15,000",381,4709003,6.49
20260709,3540,5,"15,001-20,000",200,3627415,5.0
20260709,3540,6,"20,001-30,000",190,4698299,6.48
20260709,3540,7,"30,001-40,000",64,2256266,3.11
20260709,3540,8,"40,001-50,000",51,2332091,3.21
20260709,3540,9,"50,001-100,000",65,4624408,6.38
20260709,3540,10,"100,001-200,000",28,3982862,5.49
20260709,3540,11,"200,001-400,000",9,2402987,3.31
20260709,3540,12,"400,001-600,000",1,434000,0.59
20260709,3540,13,"600,001-800,000",0,0,0.0
20260709,3540,14,"800,001-1,000,000",0,0,0.0
20260709,3540,15,"1,000,001以上",5,15642031,21.58
20260709,3540,16,合　計,58655,72458548,100.0
