as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4938,1,1-999,48432,12358059,0.46
20260709,4938,2,"1,000-5,000",90422,182184062,6.79
20260709,4938,3,"5,001-10,000",11205,87833311,3.27
20260709,4938,4,"10,001-15,000",3038,38673525,1.44
20260709,4938,5,"15,001-20,000",1809,33397708,1.24
20260709,4938,6,"20,001-30,000",1523,38959611,1.45
20260709,4938,7,"30,001-40,000",636,22851740,0.85
20260709,4938,8,"40,001-50,000",458,21296761,0.79
20260709,4938,9,"50,001-100,000",747,52739882,1.96
20260709,4938,10,"100,001-200,000",346,49141468,1.83
20260709,4938,11,"200,001-400,000",217,60985009,2.27
20260709,4938,12,"400,001-600,000",103,51562268,1.92
20260709,4938,13,"600,001-800,000",55,38913421,1.45
20260709,4938,14,"800,001-1,000,000",34,30212474,1.12
20260709,4938,15,"1,000,001以上",219,1960934804,73.11
20260709,4938,16,合　計,159244,2682044103,100.0
