as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3363,1,1-999,56042,4707441,4.14
20260709,3363,2,"1,000-5,000",12076,20307141,17.86
20260709,3363,3,"5,001-10,000",870,6367997,5.6
20260709,3363,4,"10,001-15,000",289,3524041,3.1
20260709,3363,5,"15,001-20,000",138,2438192,2.14
20260709,3363,6,"20,001-30,000",114,2789875,2.45
20260709,3363,7,"30,001-40,000",64,2241816,1.97
20260709,3363,8,"40,001-50,000",42,1889032,1.66
20260709,3363,9,"50,001-100,000",82,5439581,4.78
20260709,3363,10,"100,001-200,000",45,6483093,5.7
20260709,3363,11,"200,001-400,000",39,10652086,9.37
20260709,3363,12,"400,001-600,000",7,3144636,2.76
20260709,3363,13,"600,001-800,000",9,6639234,5.84
20260709,3363,14,"800,001-1,000,000",2,1691000,1.48
20260709,3363,15,"1,000,001以上",14,35325402,31.08
20260709,3363,16,合　計,69833,113640567,100.0
