as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1456,1,1-999,3392,386711,0.41
20260709,1456,2,"1,000-5,000",910,1852792,1.97
20260709,1456,3,"5,001-10,000",128,1006992,1.07
20260709,1456,4,"10,001-15,000",35,446681,0.47
20260709,1456,5,"15,001-20,000",33,617756,0.65
20260709,1456,6,"20,001-30,000",24,648745,0.69
20260709,1456,7,"30,001-40,000",14,513971,0.54
20260709,1456,8,"40,001-50,000",12,526647,0.56
20260709,1456,9,"50,001-100,000",22,1544952,1.64
20260709,1456,10,"100,001-200,000",12,1680293,1.79
20260709,1456,11,"200,001-400,000",15,4363664,4.65
20260709,1456,12,"400,001-600,000",3,1333650,1.42
20260709,1456,13,"600,001-800,000",2,1446247,1.54
20260709,1456,14,"800,001-1,000,000",2,1842890,1.96
20260709,1456,15,"1,000,001以上",8,75508009,80.56
20260709,1456,16,合　計,4612,93720000,100.0
