as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3552,1,1-999,42172,942562,0.96
20260709,3552,2,"1,000-5,000",10492,20508227,20.94
20260709,3552,3,"5,001-10,000",1360,9555459,9.75
20260709,3552,4,"10,001-15,000",519,6242855,6.37
20260709,3552,5,"15,001-20,000",181,3130744,3.19
20260709,3552,6,"20,001-30,000",169,4154717,4.24
20260709,3552,7,"30,001-40,000",95,3309767,3.38
20260709,3552,8,"40,001-50,000",38,1716499,1.75
20260709,3552,9,"50,001-100,000",51,3607738,3.68
20260709,3552,10,"100,001-200,000",25,3220389,3.28
20260709,3552,11,"200,001-400,000",18,5002271,5.1
20260709,3552,12,"400,001-600,000",4,1917132,1.95
20260709,3552,13,"600,001-800,000",4,2859206,2.91
20260709,3552,14,"800,001-1,000,000",0,0,0.0
20260709,3552,15,"1,000,001以上",12,31750768,32.42
20260709,3552,16,合　計,55140,97918334,100.0
