as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5468,1,1-999,2857.0,435194,0.73
20260709,5468,2,"1,000-5,000",2721.0,5158553,8.75
20260709,5468,3,"5,001-10,000",311.0,2571196,4.36
20260709,5468,4,"10,001-15,000",77.0,995498,1.68
20260709,5468,5,"15,001-20,000",59.0,1081120,1.83
20260709,5468,6,"20,001-30,000",55.0,1415230,2.4
20260709,5468,7,"30,001-40,000",19.0,669960,1.13
20260709,5468,8,"40,001-50,000",16.0,730073,1.23
20260709,5468,9,"50,001-100,000",30.0,2088278,3.54
20260709,5468,10,"100,001-200,000",17.0,2309283,3.91
20260709,5468,11,"200,001-400,000",12.0,3226343,5.47
20260709,5468,12,"400,001-600,000",2.0,989000,1.67
20260709,5468,13,"600,001-800,000",2.0,1431457,2.42
20260709,5468,14,"800,001-1,000,000",1.0,980000,1.66
20260709,5468,15,"1,000,001以上",8.0,34841983,59.13
20260709,5468,16,差異數調整（說明4）,,-259,-0.0
20260709,5468,17,合　計,6187.0,58922909,100.0
