as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6222,1,1-999,1065,212948,0.22
20260709,6222,2,"1,000-5,000",533,1121521,1.17
20260709,6222,3,"5,001-10,000",89,707935,0.73
20260709,6222,4,"10,001-15,000",48,604576,0.63
20260709,6222,5,"15,001-20,000",19,333088,0.34
20260709,6222,6,"20,001-30,000",20,509510,0.53
20260709,6222,7,"30,001-40,000",11,386000,0.4
20260709,6222,8,"40,001-50,000",16,746783,0.78
20260709,6222,9,"50,001-100,000",33,2383903,2.49
20260709,6222,10,"100,001-200,000",13,1813000,1.89
20260709,6222,11,"200,001-400,000",2,647000,0.67
20260709,6222,12,"400,001-600,000",3,1549659,1.61
20260709,6222,13,"600,001-800,000",3,1964306,2.05
20260709,6222,14,"800,001-1,000,000",2,1837969,1.92
20260709,6222,15,"1,000,001以上",3,80870680,84.51
20260709,6222,16,合　計,1860,95688878,100.0
