as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6236,1,1-999,645,136047,0.32
20260709,6236,2,"1,000-5,000",177,357700,0.85
20260709,6236,3,"5,001-10,000",25,198150,0.47
20260709,6236,4,"10,001-15,000",18,234100,0.56
20260709,6236,5,"15,001-20,000",6,100296,0.24
20260709,6236,6,"20,001-30,000",9,237329,0.56
20260709,6236,7,"30,001-40,000",7,257000,0.61
20260709,6236,8,"40,001-50,000",3,137000,0.32
20260709,6236,9,"50,001-100,000",11,668764,1.6
20260709,6236,10,"100,001-200,000",3,509000,1.22
20260709,6236,11,"200,001-400,000",1,204840,0.49
20260709,6236,12,"400,001-600,000",1,485000,1.16
20260709,6236,13,"600,001-800,000",2,1480000,3.55
20260709,6236,14,"800,001-1,000,000",0,0,0.0
20260709,6236,15,"1,000,001以上",1,36648813,87.98
20260709,6236,16,合　計,909,41654039,100.0
