as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6152,1,1-999,25619,705656,0.42
20260709,6152,2,"1,000-5,000",11301,25539582,15.22
20260709,6152,3,"5,001-10,000",2328,19142167,11.41
20260709,6152,4,"10,001-15,000",688,8866469,5.28
20260709,6152,5,"15,001-20,000",540,10222350,6.09
20260709,6152,6,"20,001-30,000",410,10560437,6.29
20260709,6152,7,"30,001-40,000",203,7438226,4.43
20260709,6152,8,"40,001-50,000",132,6162004,3.67
20260709,6152,9,"50,001-100,000",194,14373112,8.56
20260709,6152,10,"100,001-200,000",95,13547491,8.07
20260709,6152,11,"200,001-400,000",34,9952762,5.93
20260709,6152,12,"400,001-600,000",12,6015359,3.58
20260709,6152,13,"600,001-800,000",5,3395424,2.02
20260709,6152,14,"800,001-1,000,000",4,3541000,2.11
20260709,6152,15,"1,000,001以上",10,28276424,16.85
20260709,6152,16,合　計,41575,167738463,100.0
