as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1712,1,1-999,58500,2159100,0.51
20260709,1712,2,"1,000-5,000",17698,36324599,8.63
20260709,1712,3,"5,001-10,000",3015,23546466,5.59
20260709,1712,4,"10,001-15,000",947,11820588,2.81
20260709,1712,5,"15,001-20,000",558,10233571,2.43
20260709,1712,6,"20,001-30,000",457,11492383,2.73
20260709,1712,7,"30,001-40,000",233,8278504,1.96
20260709,1712,8,"40,001-50,000",175,8139793,1.93
20260709,1712,9,"50,001-100,000",298,21225735,5.04
20260709,1712,10,"100,001-200,000",159,22262026,5.29
20260709,1712,11,"200,001-400,000",88,24084638,5.72
20260709,1712,12,"400,001-600,000",33,16358697,3.89
20260709,1712,13,"600,001-800,000",21,14512708,3.45
20260709,1712,14,"800,001-1,000,000",13,11640202,2.76
20260709,1712,15,"1,000,001以上",59,198413575,47.18
20260709,1712,16,合　計,82254,420492585,100.0
