as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6924,1,1-999,201,16373,0.07
20260709,6924,2,"1,000-5,000",315,638564,3.09
20260709,6924,3,"5,001-10,000",34,267700,1.29
20260709,6924,4,"10,001-15,000",13,158098,0.76
20260709,6924,5,"15,001-20,000",5,93000,0.45
20260709,6924,6,"20,001-30,000",10,266265,1.29
20260709,6924,7,"30,001-40,000",5,176000,0.85
20260709,6924,8,"40,001-50,000",3,136000,0.65
20260709,6924,9,"50,001-100,000",4,329000,1.59
20260709,6924,10,"100,001-200,000",5,698000,3.38
20260709,6924,11,"200,001-400,000",4,1293500,6.27
20260709,6924,12,"400,001-600,000",1,488500,2.36
20260709,6924,13,"600,001-800,000",0,0,0.0
20260709,6924,14,"800,001-1,000,000",1,990000,4.8
20260709,6924,15,"1,000,001以上",3,15073000,73.08
20260709,6924,16,合　計,604,20624000,100.0
