as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6103,1,1-999,2979,219302,1.61
20260709,6103,2,"1,000-5,000",140,267161,1.96
20260709,6103,3,"5,001-10,000",12,97289,0.71
20260709,6103,4,"10,001-15,000",4,45175,0.33
20260709,6103,5,"15,001-20,000",4,75736,0.55
20260709,6103,6,"20,001-30,000",6,145078,1.06
20260709,6103,7,"30,001-40,000",0,0,0.0
20260709,6103,8,"40,001-50,000",1,41000,0.3
20260709,6103,9,"50,001-100,000",0,0,0.0
20260709,6103,10,"100,001-200,000",2,319095,2.34
20260709,6103,11,"200,001-400,000",0,0,0.0
20260709,6103,12,"400,001-600,000",2,989852,7.27
20260709,6103,13,"600,001-800,000",0,0,0.0
20260709,6103,14,"800,001-1,000,000",0,0,0.0
20260709,6103,15,"1,000,001以上",3,11405203,83.83
20260709,6103,16,合　計,3153,13604891,100.0
