as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8921,1,1-999,830,61005,0.13
20260709,8921,2,"1,000-5,000",181,359932,0.77
20260709,8921,3,"5,001-10,000",29,221142,0.47
20260709,8921,4,"10,001-15,000",28,341765,0.73
20260709,8921,5,"15,001-20,000",9,151131,0.32
20260709,8921,6,"20,001-30,000",13,326448,0.7
20260709,8921,7,"30,001-40,000",6,230613,0.49
20260709,8921,8,"40,001-50,000",7,314159,0.67
20260709,8921,9,"50,001-100,000",15,1054238,2.26
20260709,8921,10,"100,001-200,000",9,1430588,3.07
20260709,8921,11,"200,001-400,000",8,2228228,4.78
20260709,8921,12,"400,001-600,000",7,3836938,8.23
20260709,8921,13,"600,001-800,000",6,3991189,8.56
20260709,8921,14,"800,001-1,000,000",3,2684045,5.76
20260709,8921,15,"1,000,001以上",8,29360738,63.01
20260709,8921,16,合　計,1159,46592159,100.0
