as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8936,1,1-999,45924,2048234,0.82
20260709,8936,2,"1,000-5,000",25395,50418633,20.32
20260709,8936,3,"5,001-10,000",3185,25237435,10.17
20260709,8936,4,"10,001-15,000",840,10902240,4.39
20260709,8936,5,"15,001-20,000",541,10045023,4.04
20260709,8936,6,"20,001-30,000",444,11318066,4.56
20260709,8936,7,"30,001-40,000",226,8138201,3.28
20260709,8936,8,"40,001-50,000",157,7277344,2.93
20260709,8936,9,"50,001-100,000",233,16874418,6.8
20260709,8936,10,"100,001-200,000",112,15740395,6.34
20260709,8936,11,"200,001-400,000",36,9750125,3.93
20260709,8936,12,"400,001-600,000",14,6981574,2.81
20260709,8936,13,"600,001-800,000",11,7449704,3.0
20260709,8936,14,"800,001-1,000,000",9,7846010,3.16
20260709,8936,15,"1,000,001以上",24,58050755,23.4
20260709,8936,16,合　計,77151,248078157,100.0
