as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2468,1,1-999,2766,469067,0.67
20260709,2468,2,"1,000-5,000",7051,13511339,19.31
20260709,2468,3,"5,001-10,000",699,5515926,7.88
20260709,2468,4,"10,001-15,000",166,2159985,3.08
20260709,2468,5,"15,001-20,000",96,1785685,2.55
20260709,2468,6,"20,001-30,000",79,2038097,2.91
20260709,2468,7,"30,001-40,000",33,1179027,1.68
20260709,2468,8,"40,001-50,000",25,1163692,1.66
20260709,2468,9,"50,001-100,000",38,2742751,3.92
20260709,2468,10,"100,001-200,000",18,2356217,3.36
20260709,2468,11,"200,001-400,000",6,1602000,2.28
20260709,2468,12,"400,001-600,000",1,438982,0.62
20260709,2468,13,"600,001-800,000",0,0,0.0
20260709,2468,14,"800,001-1,000,000",0,0,0.0
20260709,2468,15,"1,000,001以上",2,34998481,50.02
20260709,2468,16,合　計,10980,69961249,100.0
