as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1802,1,1-999,49695,10646493,0.36
20260709,1802,2,"1,000-5,000",131451,249432325,8.57
20260709,1802,3,"5,001-10,000",12873,103226184,3.54
20260709,1802,4,"10,001-15,000",3261,42561946,1.46
20260709,1802,5,"15,001-20,000",2148,40295156,1.38
20260709,1802,6,"20,001-30,000",1599,41463970,1.42
20260709,1802,7,"30,001-40,000",649,23695611,0.81
20260709,1802,8,"40,001-50,000",426,19968299,0.68
20260709,1802,9,"50,001-100,000",732,52833093,1.81
20260709,1802,10,"100,001-200,000",243,33737248,1.16
20260709,1802,11,"200,001-400,000",128,37553361,1.29
20260709,1802,12,"400,001-600,000",38,18464410,0.63
20260709,1802,13,"600,001-800,000",19,13242716,0.45
20260709,1802,14,"800,001-1,000,000",25,21959700,0.75
20260709,1802,15,"1,000,001以上",90,2198980288,75.61
20260709,1802,16,合　計,203377,2908060800,100.0
