as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3036,1,1-999,46408.0,4198034,0.33
20260709,3036,2,"1,000-5,000",24092.0,44558680,3.5
20260709,3036,3,"5,001-10,000",2545.0,19114072,1.5
20260709,3036,4,"10,001-15,000",782.0,9805549,0.77
20260709,3036,5,"15,001-20,000",436.0,7877428,0.61
20260709,3036,6,"20,001-30,000",438.0,10818520,0.85
20260709,3036,7,"30,001-40,000",230.0,8075054,0.63
20260709,3036,8,"40,001-50,000",132.0,5981439,0.47
20260709,3036,9,"50,001-100,000",268.0,18928026,1.48
20260709,3036,10,"100,001-200,000",150.0,20807528,1.63
20260709,3036,11,"200,001-400,000",105.0,29132812,2.29
20260709,3036,12,"400,001-600,000",56.0,27768746,2.18
20260709,3036,13,"600,001-800,000",26.0,18025729,1.41
20260709,3036,14,"800,001-1,000,000",18.0,16309623,1.28
20260709,3036,15,"1,000,001以上",128.0,1029195461,81.0
20260709,3036,16,差異數調整（說明4）,,-1000,-0.0
20260709,3036,17,合　計,75814.0,1270595701,100.0
