as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6971,1,1-999,275,24484,0.06
20260709,6971,2,"1,000-5,000",951,1897456,4.9
20260709,6971,3,"5,001-10,000",150,1194983,3.09
20260709,6971,4,"10,001-15,000",59,775925,2.0
20260709,6971,5,"15,001-20,000",26,490000,1.26
20260709,6971,6,"20,001-30,000",20,527000,1.36
20260709,6971,7,"30,001-40,000",17,603025,1.55
20260709,6971,8,"40,001-50,000",13,616000,1.59
20260709,6971,9,"50,001-100,000",24,1719931,4.44
20260709,6971,10,"100,001-200,000",9,1199000,3.1
20260709,6971,11,"200,001-400,000",4,1082000,2.79
20260709,6971,12,"400,001-600,000",5,2288989,5.91
20260709,6971,13,"600,001-800,000",1,646000,1.67
20260709,6971,14,"800,001-1,000,000",2,1871000,4.83
20260709,6971,15,"1,000,001以上",8,23732207,61.37
20260709,6971,16,合　計,1564,38668000,100.0
