as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2539,1,1-999,6409,1513666,0.12
20260709,2539,2,"1,000-5,000",8526,19237851,1.61
20260709,2539,3,"5,001-10,000",1994,15086931,1.26
20260709,2539,4,"10,001-15,000",835,10448418,0.87
20260709,2539,5,"15,001-20,000",447,8004542,0.67
20260709,2539,6,"20,001-30,000",451,11194947,0.93
20260709,2539,7,"30,001-40,000",248,8639549,0.72
20260709,2539,8,"40,001-50,000",147,6612465,0.55
20260709,2539,9,"50,001-100,000",323,22806472,1.91
20260709,2539,10,"100,001-200,000",172,23623525,1.98
20260709,2539,11,"200,001-400,000",106,28613723,2.39
20260709,2539,12,"400,001-600,000",32,15625756,1.3
20260709,2539,13,"600,001-800,000",9,6018593,0.5
20260709,2539,14,"800,001-1,000,000",10,9117219,0.76
20260709,2539,15,"1,000,001以上",72,1006558924,84.36
20260709,2539,16,合　計,19781,1193102581,100.0
