as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3689,1,1-999,20161,919172,1.02
20260709,3689,2,"1,000-5,000",11767,21481536,23.99
20260709,3689,3,"5,001-10,000",1015,8211896,9.17
20260709,3689,4,"10,001-15,000",286,3698054,4.13
20260709,3689,5,"15,001-20,000",165,3123934,3.49
20260709,3689,6,"20,001-30,000",162,4262459,4.76
20260709,3689,7,"30,001-40,000",57,2108985,2.35
20260709,3689,8,"40,001-50,000",39,1791590,2.0
20260709,3689,9,"50,001-100,000",78,5392041,6.02
20260709,3689,10,"100,001-200,000",30,4130899,4.61
20260709,3689,11,"200,001-400,000",25,7054557,7.88
20260709,3689,12,"400,001-600,000",14,7111961,7.94
20260709,3689,13,"600,001-800,000",2,1331407,1.48
20260709,3689,14,"800,001-1,000,000",4,3589495,4.01
20260709,3689,15,"1,000,001以上",8,15300829,17.09
20260709,3689,16,合　計,33813,89508815,100.0
