as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8291,1,1-999,907,158127,0.9
20260709,8291,2,"1,000-5,000",901,1556152,8.9
20260709,8291,3,"5,001-10,000",77,603031,3.45
20260709,8291,4,"10,001-15,000",15,193255,1.1
20260709,8291,5,"15,001-20,000",13,237222,1.35
20260709,8291,6,"20,001-30,000",9,240700,1.37
20260709,8291,7,"30,001-40,000",8,298738,1.7
20260709,8291,8,"40,001-50,000",5,204880,1.17
20260709,8291,9,"50,001-100,000",2,162000,0.92
20260709,8291,10,"100,001-200,000",3,332095,1.9
20260709,8291,11,"200,001-400,000",3,925097,5.29
20260709,8291,12,"400,001-600,000",0,0,0.0
20260709,8291,13,"600,001-800,000",0,0,0.0
20260709,8291,14,"800,001-1,000,000",0,0,0.0
20260709,8291,15,"1,000,001以上",3,12567153,71.9
20260709,8291,16,合　計,1946,17478450,100.0
