as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260417,4916,1,1-999,48980,1000292,0.8
20260417,4916,2,"1,000-5,000",18698,33939705,27.39
20260417,4916,3,"5,001-10,000",1669,13651048,11.01
20260417,4916,4,"10,001-15,000",380,4982292,4.02
20260417,4916,5,"15,001-20,000",298,5620970,4.53
20260417,4916,6,"20,001-30,000",189,4848572,3.91
20260417,4916,7,"30,001-40,000",94,3476419,2.8
20260417,4916,8,"40,001-50,000",48,2244527,1.81
20260417,4916,9,"50,001-100,000",77,5714385,4.61
20260417,4916,10,"100,001-200,000",26,3654197,2.94
20260417,4916,11,"200,001-400,000",11,3251599,2.62
20260417,4916,12,"400,001-600,000",4,2115000,1.7
20260417,4916,13,"600,001-800,000",4,2742966,2.21
20260417,4916,14,"800,001-1,000,000",6,5595237,4.51
20260417,4916,15,"1,000,001以上",12,31063431,25.07
20260417,4916,16,合　計,70496,123900640,100.0
20260424,4916,1,1-999,48769,967500,0.78
20260424,4916,2,"1,000-5,000",17217,31463393,25.39
20260424,4916,3,"5,001-10,000",1587,12997213,10.48
20260424,4916,4,"10,001-15,000",341,4505002,3.63
20260424,4916,5,"15,001-20,000",284,5328610,4.3
20260424,4916,6,"20,001-30,000",189,4876932,3.93
20260424,4916,7,"30,001-40,000",84,3051411,2.46
20260424,4916,8,"40,001-50,000",42,1976527,1.59
20260424,4916,9,"50,001-100,000",80,5789284,4.67
20260424,4916,10,"100,001-200,000",29,4127196,3.33
20260424,4916,11,"200,001-400,000",14,4091599,3.3
20260424,4916,12,"400,001-600,000",3,1353502,1.09
20260424,4916,13,"600,001-800,000",5,3330767,2.68
20260424,4916,14,"800,001-1,000,000",2,1728401,1.39
20260424,4916,15,"1,000,001以上",14,38317967,30.92
20260424,4916,16,合　計,68660,123905304,100.0
20260709,4916,1,1-999,51254,1544513,1.24
20260709,4916,2,"1,000-5,000",21021,37031123,29.84
20260709,4916,3,"5,001-10,000",1710,13917509,11.21
20260709,4916,4,"10,001-15,000",398,5199312,4.19
20260709,4916,5,"15,001-20,000",268,5066768,4.08
20260709,4916,6,"20,001-30,000",188,4915047,3.96
20260709,4916,7,"30,001-40,000",85,3079608,2.48
20260709,4916,8,"40,001-50,000",51,2373528,1.91
20260709,4916,9,"50,001-100,000",72,5349710,4.31
20260709,4916,10,"100,001-200,000",22,3100175,2.49
20260709,4916,11,"200,001-400,000",17,4321700,3.48
20260709,4916,12,"400,001-600,000",9,4322463,3.48
20260709,4916,13,"600,001-800,000",0,0,0.0
20260709,4916,14,"800,001-1,000,000",1,830771,0.66
20260709,4916,15,"1,000,001以上",13,33030312,26.61
20260709,4916,16,合　計,75109,124082539,100.0
