as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3305,1,1-999,39939,1742932,1.2
20260709,3305,2,"1,000-5,000",17423,30312914,20.94
20260709,3305,3,"5,001-10,000",1316,10446136,7.21
20260709,3305,4,"10,001-15,000",317,4098288,2.83
20260709,3305,5,"15,001-20,000",192,3570226,2.46
20260709,3305,6,"20,001-30,000",169,4331447,2.99
20260709,3305,7,"30,001-40,000",71,2536121,1.75
20260709,3305,8,"40,001-50,000",43,2002925,1.38
20260709,3305,9,"50,001-100,000",71,5070122,3.5
20260709,3305,10,"100,001-200,000",42,5824294,4.02
20260709,3305,11,"200,001-400,000",18,5504923,3.8
20260709,3305,12,"400,001-600,000",8,3911581,2.7
20260709,3305,13,"600,001-800,000",7,4948133,3.41
20260709,3305,14,"800,001-1,000,000",5,4518433,3.12
20260709,3305,15,"1,000,001以上",11,55904499,38.62
20260709,3305,16,合　計,59632,144722974,100.0
