as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4160,1,1-999,30820,1075445,4.02
20260709,4160,2,"1,000-5,000",3183,5617593,21.04
20260709,4160,3,"5,001-10,000",319,2112983,7.91
20260709,4160,4,"10,001-15,000",100,1175586,4.4
20260709,4160,5,"15,001-20,000",36,623959,2.33
20260709,4160,6,"20,001-30,000",33,812045,3.04
20260709,4160,7,"30,001-40,000",20,668356,2.5
20260709,4160,8,"40,001-50,000",14,613935,2.3
20260709,4160,9,"50,001-100,000",21,1514207,5.67
20260709,4160,10,"100,001-200,000",11,1431464,5.36
20260709,4160,11,"200,001-400,000",12,3134339,11.74
20260709,4160,12,"400,001-600,000",1,509848,1.91
20260709,4160,13,"600,001-800,000",1,630358,2.36
20260709,4160,14,"800,001-1,000,000",0,0,0.0
20260709,4160,15,"1,000,001以上",1,6770216,25.36
20260709,4160,16,合　計,34572,26690334,100.0
