as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5223,1,1-999,387,51194,0.11
20260709,5223,2,"1,000-5,000",1832,3778386,8.48
20260709,5223,3,"5,001-10,000",280,2183877,4.9
20260709,5223,4,"10,001-15,000",89,1166850,2.61
20260709,5223,5,"15,001-20,000",62,1146194,2.57
20260709,5223,6,"20,001-30,000",55,1419400,3.18
20260709,5223,7,"30,001-40,000",19,711000,1.59
20260709,5223,8,"40,001-50,000",21,993080,2.22
20260709,5223,9,"50,001-100,000",22,1592729,3.57
20260709,5223,10,"100,001-200,000",14,1796800,4.03
20260709,5223,11,"200,001-400,000",7,2045000,4.59
20260709,5223,12,"400,001-600,000",1,494000,1.1
20260709,5223,13,"600,001-800,000",3,2073275,4.65
20260709,5223,14,"800,001-1,000,000",1,985871,2.21
20260709,5223,15,"1,000,001以上",7,24112125,54.12
20260709,5223,16,合　計,2800,44549781,100.0
