as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3443,1,1-999,58483,3116967,2.32
20260709,3443,2,"1,000-5,000",4696,7697072,5.74
20260709,3443,3,"5,001-10,000",331,2464399,1.83
20260709,3443,4,"10,001-15,000",158,2025711,1.51
20260709,3443,5,"15,001-20,000",88,1589094,1.18
20260709,3443,6,"20,001-30,000",117,2922676,2.18
20260709,3443,7,"30,001-40,000",46,1659570,1.23
20260709,3443,8,"40,001-50,000",35,1576635,1.17
20260709,3443,9,"50,001-100,000",84,6154231,4.59
20260709,3443,10,"100,001-200,000",43,5896018,4.39
20260709,3443,11,"200,001-400,000",42,12202081,9.1
20260709,3443,12,"400,001-600,000",17,7770680,5.79
20260709,3443,13,"600,001-800,000",9,5925054,4.42
20260709,3443,14,"800,001-1,000,000",2,1711000,1.27
20260709,3443,15,"1,000,001以上",12,71300723,53.2
20260709,3443,16,合　計,64163,134011911,100.0
