as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4506,1,1-999,5133,1166262,0.65
20260709,4506,2,"1,000-5,000",5250,9576252,5.4
20260709,4506,3,"5,001-10,000",522,3914912,2.21
20260709,4506,4,"10,001-15,000",141,1784804,1.0
20260709,4506,5,"15,001-20,000",101,1823144,1.02
20260709,4506,6,"20,001-30,000",65,1606062,0.9
20260709,4506,7,"30,001-40,000",32,1156468,0.65
20260709,4506,8,"40,001-50,000",19,846954,0.47
20260709,4506,9,"50,001-100,000",50,3494772,1.97
20260709,4506,10,"100,001-200,000",33,4396486,2.48
20260709,4506,11,"200,001-400,000",19,5233844,2.95
20260709,4506,12,"400,001-600,000",10,4941203,2.79
20260709,4506,13,"600,001-800,000",3,2025911,1.14
20260709,4506,14,"800,001-1,000,000",3,2690300,1.51
20260709,4506,15,"1,000,001以上",12,132354626,74.77
20260709,4506,16,合　計,11393,177012000,100.0
