as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6645,1,1-999,3810,223569,0.36
20260709,6645,2,"1,000-5,000",1804,3864980,6.35
20260709,6645,3,"5,001-10,000",359,2575158,4.23
20260709,6645,4,"10,001-15,000",157,1934783,3.17
20260709,6645,5,"15,001-20,000",116,2038574,3.34
20260709,6645,6,"20,001-30,000",102,2485924,4.08
20260709,6645,7,"30,001-40,000",68,2358530,3.87
20260709,6645,8,"40,001-50,000",52,2356334,3.87
20260709,6645,9,"50,001-100,000",85,5664707,9.3
20260709,6645,10,"100,001-200,000",53,7200249,11.83
20260709,6645,11,"200,001-400,000",14,3625910,5.95
20260709,6645,12,"400,001-600,000",8,3637154,5.97
20260709,6645,13,"600,001-800,000",6,4244248,6.97
20260709,6645,14,"800,001-1,000,000",3,2720121,4.46
20260709,6645,15,"1,000,001以上",7,15933809,26.17
20260709,6645,16,合　計,6644,60864050,100.0
