as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5251,1,1-999,30013,1104414,3.27
20260709,5251,2,"1,000-5,000",4678,8679413,25.72
20260709,5251,3,"5,001-10,000",461,3486399,10.33
20260709,5251,4,"10,001-15,000",116,1463555,4.33
20260709,5251,5,"15,001-20,000",62,1147322,3.4
20260709,5251,6,"20,001-30,000",32,832278,2.46
20260709,5251,7,"30,001-40,000",16,567336,1.68
20260709,5251,8,"40,001-50,000",12,560090,1.66
20260709,5251,9,"50,001-100,000",20,1313418,3.89
20260709,5251,10,"100,001-200,000",9,1321361,3.91
20260709,5251,11,"200,001-400,000",7,1973913,5.85
20260709,5251,12,"400,001-600,000",1,600000,1.77
20260709,5251,13,"600,001-800,000",0,0,0.0
20260709,5251,14,"800,001-1,000,000",1,827000,2.45
20260709,5251,15,"1,000,001以上",2,9856878,29.21
20260709,5251,16,合　計,35430,33733377,100.0
