as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2885,1,1-999,189418,28504584,0.21
20260709,2885,2,"1,000-5,000",168332,354825747,2.66
20260709,2885,3,"5,001-10,000",41454,286215242,2.14
20260709,2885,4,"10,001-15,000",19324,231993230,1.74
20260709,2885,5,"15,001-20,000",7483,129761255,0.97
20260709,2885,6,"20,001-30,000",8489,205196958,1.53
20260709,2885,7,"30,001-40,000",3890,134235496,1.0
20260709,2885,8,"40,001-50,000",2094,93948453,0.7
20260709,2885,9,"50,001-100,000",4276,290721219,2.18
20260709,2885,10,"100,001-200,000",1958,262349249,1.96
20260709,2885,11,"200,001-400,000",836,228873887,1.71
20260709,2885,12,"400,001-600,000",301,148136073,1.11
20260709,2885,13,"600,001-800,000",145,99735706,0.74
20260709,2885,14,"800,001-1,000,000",107,95926437,0.71
20260709,2885,15,"1,000,001以上",678,10740726410,80.56
20260709,2885,16,合　計,448785,13331149946,100.0
