as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8941,1,1-999,1281,286289,0.81
20260709,8941,2,"1,000-5,000",710,1361984,3.89
20260709,8941,3,"5,001-10,000",81,578545,1.65
20260709,8941,4,"10,001-15,000",40,478036,1.36
20260709,8941,5,"15,001-20,000",11,194286,0.55
20260709,8941,6,"20,001-30,000",13,300651,0.85
20260709,8941,7,"30,001-40,000",10,342889,0.98
20260709,8941,8,"40,001-50,000",10,458979,1.31
20260709,8941,9,"50,001-100,000",17,1303575,3.72
20260709,8941,10,"100,001-200,000",15,2238145,6.39
20260709,8941,11,"200,001-400,000",14,3946326,11.28
20260709,8941,12,"400,001-600,000",5,2194118,6.27
20260709,8941,13,"600,001-800,000",2,1343634,3.84
20260709,8941,14,"800,001-1,000,000",4,3700368,10.58
20260709,8941,15,"1,000,001以上",9,16244246,46.44
20260709,8941,16,合　計,2222,34972071,100.0
