as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6789,1,1-999,34554,5082358,1.59
20260709,6789,2,"1,000-5,000",18627,30934711,9.71
20260709,6789,3,"5,001-10,000",1218,9341067,2.93
20260709,6789,4,"10,001-15,000",348,4434120,1.39
20260709,6789,5,"15,001-20,000",193,3549808,1.11
20260709,6789,6,"20,001-30,000",157,4006201,1.25
20260709,6789,7,"30,001-40,000",105,3719424,1.16
20260709,6789,8,"40,001-50,000",50,2298188,0.72
20260709,6789,9,"50,001-100,000",106,7457269,2.34
20260709,6789,10,"100,001-200,000",46,6541288,2.05
20260709,6789,11,"200,001-400,000",26,7185055,2.25
20260709,6789,12,"400,001-600,000",10,5022884,1.57
20260709,6789,13,"600,001-800,000",7,4969931,1.56
20260709,6789,14,"800,001-1,000,000",3,2635906,0.82
20260709,6789,15,"1,000,001以上",7,221120909,69.46
20260709,6789,16,合　計,55457,318299119,100.0
