as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4129,1,1-999,29670,491865,0.51
20260709,4129,2,"1,000-5,000",3372,6602587,6.84
20260709,4129,3,"5,001-10,000",453,3473923,3.6
20260709,4129,4,"10,001-15,000",192,2421722,2.51
20260709,4129,5,"15,001-20,000",102,1858483,1.92
20260709,4129,6,"20,001-30,000",125,3139133,3.25
20260709,4129,7,"30,001-40,000",57,1979255,2.05
20260709,4129,8,"40,001-50,000",50,2251876,2.33
20260709,4129,9,"50,001-100,000",59,4224251,4.38
20260709,4129,10,"100,001-200,000",37,5318905,5.51
20260709,4129,11,"200,001-400,000",24,7295713,7.56
20260709,4129,12,"400,001-600,000",17,8192490,8.49
20260709,4129,13,"600,001-800,000",3,2098116,2.17
20260709,4129,14,"800,001-1,000,000",2,1822000,1.88
20260709,4129,15,"1,000,001以上",14,45267331,46.93
20260709,4129,16,合　計,34177,96437650,100.0
